object,triangle,x,y,z,areaM2,grade
"Continuous asphalt network",191,-156.310059,-5.46513176,-171.804123,8.517651,0.000873152167
"Continuous asphalt network",192,-143.366318,-5.451588,-149.30249,8.517689,0.0008987607
"Continuous asphalt network",193,-136.894455,-5.4434495,-138.051682,8.517665,0.00093997654
"Continuous asphalt network",194,-146.099426,-5.45546341,-155.223633,17.0352745,0.0006270721
"Continuous asphalt network",195,-113.740074,-5.40015173,-98.9696,17.0355816,0.00138314173
"Continuous asphalt network",196,-123.950706,-5.42290449,-115.550072,8.517429,0.001216311
"Continuous asphalt network",197,-117.478828,-5.40828466,-104.299255,8.517437,0.00149435713
"Continuous asphalt network",198,-104.535095,-5.37191725,-81.79766,8.517597,0.00168793031
"Continuous asphalt network",199,-98.06323,-5.352532,-70.54685,8.517608,0.00166307436
"Continuous asphalt network",200,-107.268211,-5.38197,-87.7188,17.0355759,0.00155917893
"Continuous asphalt network",201,-123.196442,-5.422564,-115.993675,17.0358734,0.00131119369
"Continuous asphalt network",202,-116.221741,-5.408213,-105.038612,17.0358276,0.001580536
"Continuous asphalt network",203,-125.678123,-5.42856,-122.062706,34.0709343,0.001010535
"Continuous asphalt network",204,-150.559952,-5.46234751,-167.6574,34.07106,0.00043382126
"Continuous asphalt network",205,-162.027679,-5.470095,-183.49852,17.0356121,0.000334597717
"Continuous asphalt network",206,-155.052963,-5.46526,-172.543457,17.0356274,0.000473052234
"Continuous asphalt network",207,-141.103561,-5.45214224,-150.633316,17.035223,0.000593403471
"Continuous asphalt network",208,-134.12886,-5.444004,-139.678268,17.03527,0.0007205381
"Continuous asphalt network",209,-143.585251,-5.455774,-156.702316,34.0710869,0.0005792117
"Continuous asphalt network",210,-163.503677,-5.47125244,-190.159012,68.14204,0.000424960366
"Continuous asphalt network",211,-152.538788,-5.464646,-174.022171,34.0708237,0.0005827937
"Continuous asphalt network",212,-158.507828,-5.46871567,-185.568726,34.0708,0.0005336852
"Continuous asphalt network",213,-111.732826,-5.33135128,-34.3500023,28.1512337,0
"Continuous asphalt network",214,-69.48994,-5.26623535,-29.6379337,76.6318741,0.0148388147
"Continuous asphalt network",215,-214.011642,-6.68844938,32.213028,30.98424,0.000344727247
"Continuous asphalt network",216,-224.878357,-6.68437958,28.9280853,26.8477573,0.000397904078
"Continuous asphalt network",217,-270.4265,-6.674207,-32.92343,22.5296574,0
"Continuous asphalt network",218,-279.828369,-6.674207,-44.4470634,22.5295048,0
"Continuous asphalt network",219,-266.111359,-6.674207,-25.5044041,45.0601044,0
"Continuous asphalt network",220,-252.780151,-6.6762414,-4.90454626,22.52972,0.0001728564
"Continuous asphalt network",221,-241.606522,-6.678276,11.9858093,11.2645369,0.00151095423
"Continuous asphalt network",222,-245.921677,-6.677259,4.56678772,11.2648544,0
"Continuous asphalt network",223,-254.744827,-6.6752243,-9.442653,22.5300179,0.0006640162
"Continuous asphalt network",224,-259.059967,-6.674207,-16.8616848,22.5300541,0
"Continuous asphalt network",225,-279.249664,-6.674207,-46.9328766,45.05985,0
"Continuous asphalt network",226,-267.690277,-6.674207,-31.6997318,22.5294952,0
"Continuous asphalt network",227,-272.0054,-6.674207,-39.1187553,22.52993,0
"Continuous asphalt network",228,-281.021454,-6.674207,-52.2996025,45.0596466,0
"Continuous asphalt network",229,-285.3366,-6.674207,-59.7186279,45.05946,0
"Continuous asphalt network",230,-320.434143,-6.67115545,-38.7312469,4.237969,0
"Continuous asphalt network",231,-327.163666,-6.67115545,-31.6352444,57.4539642,0
"Continuous asphalt network",232,-342.9766,-6.67115545,5.83431,45.01617,0
"Continuous asphalt network",233,-358.342316,-6.669121,7.66687536,25.21166,0.0002118312
"Continuous asphalt network",234,-365.985352,-6.66810369,7.635376,10.9320641,0
"Continuous asphalt network",235,-375.650543,-6.66810369,24.5028687,28.7905216,0
"Continuous asphalt network",236,-371.749054,-6.66810369,18.4528446,33.92834,0
"Continuous asphalt network",237,-346.439423,-6.67115545,11.1391649,21.583807,0
"Continuous asphalt network",238,-322.776642,-6.67115545,-34.8186226,44.0958939,0
"Continuous asphalt network",239,-311.5054,-6.67137337,-44.663784,36.0637665,7.038979E-05
"Continuous asphalt network",240,-277.227783,-6.674207,-11.6383924,21.1186275,0
"Continuous asphalt network",241,-284.190918,-6.674207,-21.4674587,10.5594082,0
"Continuous asphalt network",242,-280.198,-6.674207,-14.4831438,10.559453,0
"Continuous asphalt network",243,-291.641,-6.674207,-30.9727879,10.5593748,0
"Continuous asphalt network",244,-298.847626,-6.673408,-40.6399956,5.27953339,0.000199047092
"Continuous asphalt network",245,-294.3678,-6.674207,-33.9793968,5.27953863,0
"Continuous asphalt network",246,-285.408142,-6.674207,-20.6581936,5.27970552,0
"Continuous asphalt network",247,-280.9283,-6.674207,-13.9975739,5.27970362,0
"Continuous asphalt network",248,-287.161163,-6.674207,-24.3121948,10.5593853,0
"Continuous asphalt network",249,-264.762054,-6.674207,8.990829,10.5594606,0
"Continuous asphalt network",250,-271.968658,-6.674207,-0.676356,5.279535,0
"Continuous asphalt network",251,-267.488861,-6.674207,5.984243,5.27954769,0
"Continuous asphalt network",252,-258.5292,-6.674207,19.3054447,5.27988148,0
"Continuous asphalt network",253,-254.0494,-6.6752243,25.9660435,5.279906,0.0002534615
"Continuous asphalt network",254,-260.282227,-6.674207,15.6514282,10.5594158,0
"Continuous asphalt network",255,-273.234833,-6.674207,-4.654068,21.1185169,0
"Continuous asphalt network",256,-266.271637,-6.674207,5.17497253,10.55958,0
"Continuous asphalt network",257,-270.264618,-6.674207,-1.80932617,10.5596428,0
"Continuous asphalt network",258,-297.6304,-6.673408,-41.44926,21.1187267,0.0001990463
"Continuous asphalt network",259,-292.663727,-6.674207,-35.1123543,21.1187115,0
"Continuous asphalt network",260,-298.1663,-6.673408,-45.91254,42.2370567,0.000349266484
"Continuous asphalt network",261,-285.213654,-6.674207,-25.60702,21.1185017,0
"Continuous asphalt network",262,-278.2505,-6.674207,-15.7779541,10.5589285,0
"Continuous asphalt network",263,-282.243439,-6.674207,-22.7622681,10.5589733,0
"Continuous asphalt network",264,-290.22934,-6.674207,-36.7309074,10.5595675,0
"Continuous asphalt network",265,-294.2223,-6.674207,-43.71522,10.5595522,0
"Continuous asphalt network",266,-289.206635,-6.674207,-32.5913239,21.1186428,0
"Continuous asphalt network",267,-293.8759,-6.674207,-6.090042,41.58083,0
"Continuous asphalt network",268,-308.440735,-6.67318964,-24.903738,20.7909832,0.000128601721
"Continuous asphalt network",269,-299.3795,-6.674207,-11.9303389,20.79099,0
"Continuous asphalt network",270,-281.25705,-6.674207,14.0164795,20.7898617,0
"Continuous asphalt network",271,-272.19577,-6.674207,26.9898834,20.7897778,0
"Continuous asphalt network",272,-284.814667,-6.674207,6.883367,41.5809669,0
"Continuous asphalt network",273,-309.489777,-6.67217255,-28.9551,41.58093,0.00046774777
"Continuous asphalt network",274,-312.560944,-6.67115545,-36.411438,41.5812454,0
"Continuous asphalt network",275,-296.947,-6.674207,-13.5463667,41.5804939,0
"Continuous asphalt network",276,-306.570831,-6.67217255,-30.8943634,20.790472,0.0008877718
"Continuous asphalt network",277,-303.499664,-6.67318964,-23.4380245,20.7902431,0.000257203268
"Continuous asphalt network",278,-310.4424,-6.67217255,1.39978027,19.1868858,0.000156418188
"Continuous asphalt network",279,-319.811523,-6.67115545,-8.489924,19.1867886,0
"Continuous asphalt network",280,-306.39856,-6.67318964,7.48869848,38.37512,0.000156417256
"Continuous asphalt network",281,-293.6263,-6.674207,24.6113987,19.18768,0
"Continuous asphalt network",282,-284.897858,-6.674207,35.64516,19.1877174,0
"Continuous asphalt network",283,-297.3498,-6.674207,17.9504452,38.37524,0
"Continuous asphalt network",284,-318.850464,-6.67115545,-10.2060137,38.3744736,0
"Continuous asphalt network",285,-309.481354,-6.67217255,-0.3163096,38.37467,0.000156417358
"Continuous asphalt network",286,-322.253571,-6.67115545,-17.4390011,76.74872,0
"Continuous asphalt network",287,-320.849457,-6.671182,15.4306841,16.9688,4.83461372E-06
"Continuous asphalt network",288,-329.486938,-6.67115545,7.473643,16.9689064,0
"Continuous asphalt network",289,-317.060028,-6.671182,20.6679077,33.93824,2.17304841E-05
"Continuous asphalt network",290,-305.162323,-6.67318964,35.1208954,16.9689,0.0001841776
"Continuous asphalt network",291,-297.0541,-6.674207,44.3366432,16.9688549,0
"Continuous asphalt network",292,-308.687164,-6.67219925,29.254303,33.9382668,0.000192232212
"Continuous asphalt network",293,-328.693,-6.67115545,5.58557129,33.9385376,0
"Continuous asphalt network",294,-320.055542,-6.671182,13.542613,33.938324,4.83466556E-06
"Continuous asphalt network",295,-331.953217,-6.67115545,-0.9104004,67.87617,0
"Continuous asphalt network",296,-343.117523,-6.67115545,16.6855221,46.39164,0
"Continuous asphalt network",297,-334.545258,-6.67115545,26.8654175,23.195919,0
"Continuous asphalt network",298,-338.961029,-6.67115545,19.2162113,23.1957779,0
"Continuous asphalt network",299,-324.998627,-6.671354,36.3983727,23.1962357,4.51505475E-05
"Continuous asphalt network",300,-315.9392,-6.67259,46.2547569,11.5980453,0.000181968848
"Continuous asphalt network",301,-321.3293,-6.671572,39.25252,11.5980415,5.80501146E-05
"Continuous asphalt network",302,-329.901581,-6.67115545,29.0726624,23.1963272,0
"Continuous asphalt network",303,-337.4996,-6.67115545,18.2457981,11.5984144,0
"Continuous asphalt network",304,-333.083771,-6.67115545,25.8950043,11.598485,0
"Continuous asphalt network",305,-305.0953,-6.674207,60.14557,51.7227974,0
"Continuous asphalt network",306,-291.230621,-6.674207,57.61485,26.4183273,0
"Continuous asphalt network",307,-256.230133,-6.6762414,41.5845032,54.8071938,0.000218869143
"Continuous asphalt network",308,-373.424225,-6.66810369,22.38974,12.75508,0
"Continuous asphalt network",309,-346.254639,-6.66505051,60.7197762,22.1948776,0
"Continuous asphalt network",310,-339.382751,-6.66505051,65.64617,22.19484,0
"Continuous asphalt network",311,-348.091034,-6.66505051,56.5323,44.3904381,0
"Continuous asphalt network",312,-288.743927,-6.66505051,90.07,9.654533,0
"Continuous asphalt network",313,-225.7436,-6.68031073,57.8522949,23.1280937,0.000443667755
"Continuous asphalt network",314,-209.062088,-6.687432,46.6418343,11.5639687,0.00140590686
"Continuous asphalt network",315,-216.276688,-6.68438,50.874054,11.56408,0.000295746839
"Continuous asphalt network",316,-230.028381,-6.678276,59.6534538,23.1277466,0.00069158955
"Continuous asphalt network",317,-237.242981,-6.6752243,63.88567,23.1280155,0.000295749662
"Continuous asphalt network",318,-252.349686,-6.67013741,72.03513,11.5644693,0.00184037269
"Continuous asphalt network",319,-259.5643,-6.667085,76.26734,11.56427,0.0005915946
"Continuous asphalt network",320,-270.7249,-6.66438627,82.45816,5.782038,0.0008188637
"Continuous asphalt network",321,-277.9395,-6.66438627,86.69037,5.78205347,0.00074887654
"Continuous asphalt network",322,-266.440155,-6.664598,80.65702,11.5642843,0.000131516659
"Continuous asphalt network",323,-251.33342,-6.67013741,72.50756,23.1276455,0.000682594546
"Continuous asphalt network",324,-243.441345,-6.67318964,68.5903,23.128,0.000295749865
"Continuous asphalt network",325,-210.636917,-6.68641472,49.70283,46.256916,0.000443622732
"Continuous asphalt network",326,-227.657166,-6.679293,60.75581,23.12866,0.0006821641
"Continuous asphalt network",327,-219.76506,-6.682345,56.838562,23.1284218,0.0002958414
"Continuous asphalt network",328,-205.335861,-6.68844938,48.374115,46.256382,0.000466568017
"Continuous asphalt network",329,-197.443771,-6.691501,44.45686,46.2566452,0.000295748847
"Continuous asphalt network",330,-138.866348,-6.691501,18.7744045,27.0916176,0.0008812501
"Continuous asphalt network",331,-152.25592,-6.692518,26.7197876,13.5456381,0
"Continuous asphalt network",332,-143.010666,-6.691501,22.1329041,13.5457325,0.000197275964
"Continuous asphalt network",333,-124.520119,-6.67101526,12.9591217,13.5460968,0.0103560332
"Continuous asphalt network",334,-112.843964,-6.469808,7.49178553,6.77292728,0.09035398
"Continuous asphalt network",335,-118.801636,-6.64244461,9.95918751,3.38651371,0.01740998
"Continuous asphalt network",336,-115.394447,-6.58121729,8.105972,1.693195,0.0311179571
"Continuous asphalt network",337,-117.825356,-6.631554,8.986424,1.69320107,0.0222202446
"Continuous asphalt network",338,-129.621078,-6.68417358,14.1875048,27.0914974,0.00161168794
"Continuous asphalt network",339,-157.83519,-6.692518,26.8831272,54.1827164,0
"Continuous asphalt network",340,-144.206467,-6.692518,19.4702663,27.0918236,0
"Continuous asphalt network",341,-153.930054,-6.692518,22.9921055,27.0918674,0
"Continuous asphalt network",342,-148.185684,-5.07193565,50.79248,6.0994916,0
"Continuous asphalt network",343,-120.388329,-5.08034,37.29625,21.7184677,0.00170621963
"Continuous asphalt network",344,-112.715248,-5.11622334,30.5616913,5.42959833,0.0105218105
"Continuous asphalt network",345,-108.147736,-5.217493,26.4742222,2.71483254,0.0310423225
"Continuous asphalt network",346,-111.434944,-5.140299,28.8876133,2.714841,0.017334573
"Continuous asphalt network",347,-117.827705,-5.09010744,33.94809,10.8591747,0.005554308
"Continuous asphalt network",348,-130.976547,-5.072953,43.601696,10.859251,0.000249618752
"Continuous asphalt network",349,-137.55098,-5.07193565,48.42851,10.8592129,0
"Continuous asphalt network",350,-126.962738,-5.07325125,42.12305,21.7185059,0.000633422052
"Continuous asphalt network",351,-111.262047,-5.09751844,32.4311829,10.8591509,0.007785142
"Continuous asphalt network",352,-107.602783,-5.20371437,27.1752872,5.429598,0.0321051031
"Continuous asphalt network",353,-110.526695,-5.12354326,30.0560551,5.429598,0.0182618219
"Continuous asphalt network",354,-116.011208,-5.08043051,36.284977,21.71833,0.00516342558
"Continuous asphalt network",355,-104.687622,-5.182036,27.6044,21.7182655,0.0400100052
"Continuous asphalt network",356,-106.884926,-5.09588432,31.4199123,21.7182655,0.0123153673
"Continuous asphalt network",357,-52.02945,-5.052812,-16.3804474,55.8897438,0.0164054241
"Continuous asphalt network",358,-102.102409,-6.08387,3.843979,12.7546759,0.04352559
"Continuous asphalt network",359,-98.3544846,-5.894989,6.05225134,6.377315,0.05079375
"Continuous asphalt network",360,-99.45953,-5.9737916,3.88865161,6.37737465,0.04005723
"Continuous asphalt network",361,-97.96894,-5.69915,11.51595,25.0297661,0.0468532667
"Continuous asphalt network",362,-58.295002,-5.071615,2.871053,37.5218849,0.00102620688
"Continuous asphalt network",363,-68.7743759,-5.07505274,11.1029816,37.52194,0.001038825
"Continuous asphalt network",364,-50.9216,-5.070292,0.261683136,75.04372,0.000704493432
"Continuous asphalt network",365,0.2826322,-3.72551417,-41.9673729,16.55918,0.03899121
"Continuous asphalt network",366,-2.43422055,-3.908017,-38.8288078,8.279577,0.04260418
"Continuous asphalt network",367,-0.0225003567,-3.815489,-38.9059868,8.279594,0.05663739
"Continuous asphalt network",368,20.3762188,-2.733081,-22.37179,8.508479,0.03509743
"Continuous asphalt network",369,24.4938354,-2.530782,-19.0774384,4.25424,0.05559865
"Continuous asphalt network",370,22.4319,-2.67961812,-21.6454983,4.25424862,0.0358389951
"Continuous asphalt network",371,17.7956638,-2.86229777,-26.5027714,17.0170612,0.0232143626
"Continuous asphalt network",372,23.4753876,-2.50048256,-16.6779118,17.0170555,0.04954892
"Continuous asphalt network",373,20.3887386,-2.64438128,-18.6882324,17.0170174,0.0290581323
"Continuous asphalt network",374,12.6408043,-3.093335,-32.9229469,8.5085535,0.0391116031
"Continuous asphalt network",375,10.0602484,-3.27840734,-37.05392,4.25430536,0.05152515
"Continuous asphalt network",376,11.09748,-3.1788187,-33.9281,4.25428724,0.0627811
"Continuous asphalt network",377,6.96733475,-3.44151759,-40.9060364,4.25424242,0.0520388931
"Continuous asphalt network",378,4.90539551,-3.4978497,-43.47411,4.254293,0.0215671565
"Continuous asphalt network",379,8.779362,-3.34672,-36.35674,2.12710667,0.0589624941
