x,z,area,grade
326.4724,-97.5593,4.74962,0.210424
325.3181,-102.6669,1.187373,0.1767983
324.1689,-103.2946,0.296835,0.1745069
323.6092,-103.4856,0.2968029,0.1077623
324.5083,-102.7075,0.5936378,0.1787311
325.9969,-101.4927,2.374771,0.1815722
325.0804,-104.6336,1.187422,0.1608161
323.7999,-104.1276,0.5936408,0.1229136
324.3596,-103.9367,0.5937078,0.16672
325.6996,-103.951,2.374855,0.1714028
275.2531,-175.5161,21.84063,0.03282429
280.6157,-166.6633,10.92012,0.06019473
278.453,-171.3648,5.460121,0.02503162
280.4767,-168.9291,2.730131,0.04703467
279.8191,-170.9197,2.730121,0.04956861
274.9752,-180.0476,43.68089,0.02979054
275.9312,-190.5513,55.8807,0.02540649
121.4669,-355.5569,25.73122,0.001742224
130.0153,-360.3651,25.7312,0.0009834301
116.1803,-355.2589,51.46225,0.004782916
142.8379,-367.5775,25.73116,0.0005295175
155.9137,-374.2633,12.86566,0.0004157314
146.8591,-370.5081,12.8657,0.0005373309
128.7499,-362.9978,12.865,0.001064547
119.6953,-359.2427,12.86502,0.0007913141
133.7833,-363.8223,25.73104,0.0008483016
99.47571,-374.5704,71.48677,0.004703388
92.77897,-393.3311,35.74324,0.0047187
95.5307,-380.8778,35.74324,0.00490486
91.74447,-361.9395,78.34692,0.003741501
72.65664,-349.8296,39.173,0.001386881
86.01568,-356.4807,39.17297,0.001476218
61.91962,-335.8419,27.86719,0.0004105057
128.5259,-293.1966,11.93573,0.01610404
124.884,-290.3589,11.93575,0.02320952
131.4161,-292.5353,23.87158,0.02694058
117.6003,-284.6836,23.87107,0.01960782
125.9533,-288.2788,23.87107,0.02407613
165.8869,-211.199,10.86067,0.009361245
170.7279,-215.2672,5.430236,0.01324953
167.1237,-213.2355,5.430248,0.0128068
158.1132,-208.1562,10.86066,0.03048689
162.2827,-209.1673,10.86073,0.01329602
173.6606,-214.2419,21.72123,0.02942059
170.6217,-211.1896,21.72138,0.02141967
150.4409,-204.3843,5.57792,0.03821791
96.05918,-301.1715,24.73207,0.01220612
101.7841,-294.1153,24.73213,0.01658236
95.06342,-306.2389,49.46408,0.01168972
-28.78015,-341.7147,41.70013,0.0002700024
-39.30406,-321.4065,30.67688,0.009925085
-42.8714,-326.0344,30.67701,0.007083134
-83.31519,-260.1667,64.79031,0.0007194923
-93.6968,-275.5868,32.39496,0.0001649304
-88.14414,-264.5656,32.39496,0.0004948427
-77.03098,-251.3661,4.332277,0.0009030381
-98.00314,-241.3729,24.6424,0.0004293528
-144.4661,-213.5311,17.34225,0.0005782326
-153.696,-205.4404,17.34224,0.001490909
-138.7607,-216.8621,34.68466,0.0004490216
-122.7351,-227.5695,17.34218,0
-112.4147,-234.9459,17.34216,0
-128.9856,-224.5957,34.68477,0
-155.3316,-206.5119,34.68442,0.001676224
-146.1016,-214.6026,34.68444,0.0006828417
-162.1273,-203.8952,69.36917,0.001677272
-82.11068,-232.8563,22.77966,0.00168965
7.062926,-230.6331,12.10001,0.0255856
9.816407,-232.8122,6.049902,0.0370316
7.245774,-232.7309,6.049899,0.02629717
8.925538,-236.4647,0.8465809,0.04690479
9.278501,-237.0613,0.8466102,0.07855612
7.816706,-236.7223,1.693198,0.04842548
10.61376,-235.0544,1.693165,0.04843695
10.21085,-236.5054,0.8466047,0.09263401
9.85789,-235.9087,0.8465754,0.06795204
8.232944,-238.4919,6.772749,0.03591066
6.115149,-234.912,6.772808,0.02977553
9.618136,-234.4374,3.386418,0.04666412
7.753437,-235.5494,3.386434,0.03103294
7.137444,-241.9702,1.69327,0.03562614
6.558059,-243.1228,1.693167,0.0270366
6.141819,-241.3532,3.386384,0.01581683
5.39929,-245.4281,3.386432,0.03255297
5.27274,-243.0821,3.386359,0.0161203
4.956374,-237.2173,6.772808,0.01610254
6.36824,-239.6039,6.772798,0.02826257
3.018486,-248.8656,6.772754,0.03174208
2.534018,-251.7777,0.4232856,0.06885
2.244321,-252.354,0.4233003,0.1206094
2.0362,-251.4692,0.8465895,0.06097413
1.664935,-253.5066,0.8465866,0.08425058
1.601656,-252.3337,0.846564,0.04827247
1.79644,-249.9979,3.386435,0.05044639
0.4745318,-255.2254,1.693195,0.0767346
-0.07322121,-256.9645,0.8466089,0.06534706
-0.1364911,-255.7915,0.8465652,0.07890557
-0.9422894,-258.6935,0.8466136,0.0558171
-1.650702,-260.4275,0.4233227,0.1232609
-1.392645,-259.2647,0.4233006,0.1215274
-0.8449052,-257.5255,0.8465838,0.04284767
-0.6184871,-255.7763,0.4232979,0.06274574
-0.5552171,-256.9492,0.4233197,0.04296352
0.1873175,-252.8744,1.693139,0.04492897
0.5719211,-254.0575,1.693161,0.07299577
0.832449,-249.9674,1.693169,0.03367098
1.11966,-252.3184,0.4233098,0.04579576
1.18294,-253.4914,0.4233211,0.08261589
0.7666906,-251.7218,0.8465769,0.0496507
2.444062,-244.1636,6.772806,0.005431374
3.213268,-246.5298,6.772822,0.03366349
3.73433,-238.3496,6.772755,0.01480452
4.308756,-243.0516,1.693136,0.004201296
4.435306,-245.3975,1.693173,0.02736523
3.602827,-241.8583,3.386348,0.00387766
-3.934125,-262.6971,6.772801,0.0351695
-4.418606,-265.6093,0.4233085,0.04435755
-4.708303,-266.1855,0.4233088,0.04612001
-4.916417,-265.3007,0.8466201,0.02251986
-5.054599,-267.1992,0.2116459,0.2376894
-5.231086,-266.9008,0.2116582,0.02045343
-5.344282,-267.7755,0.1058191,0.2816363
-5.481226,-268.2103,0.0529166,0.2292707
-5.497038,-267.917,0.05291295,0.2781382
-5.536591,-267.1839,0.105824,0.04259359
-5.360104,-267.4823,0.105819,0.2586807
-5.527444,-265.8669,0.4232962,0.04081905
-5.174485,-266.4635,0.4233019,0.03286162
-5.156166,-263.8294,3.38636,0.014054
-6.389837,-269.2061,0.211669,0.1103069
-5.923663,-268.9281,0.2116487,0.1899279
-6.446438,-269.6434,0.4233233,0.1193398
-6.9759,-268.7484,0.4233013,0.1173386
-6.260813,-268.6247,0.1058134,0.11336
-5.939489,-268.6349,0.1058113,0.1969999
-6.566328,-268.9077,0.2116448,0.1121542
-6.88098,-270.5079,0.4233095,0.1469417
-7.154855,-271.3774,0.2116639,0.1776417
-7.186494,-270.7909,0.2116343,0.1108012
-7.089102,-269.6231,0.8466191,0.09913829
-7.894914,-272.525,0.8466122,0.1145705
-8.60332,-274.259,0.4232977,0.112765
-8.345272,-273.0962,0.4232977,0.135579
-7.893667,-271.0613,0.4233046,0.1097928
-7.701369,-271.6529,0.4233063,0.1554206
-7.571097,-269.6078,0.4232844,0.09913944
-7.427492,-270.7833,0.1058193,0.1242733
-7.395853,-271.3698,0.1058341,0.1876893
-7.603972,-270.485,0.2116422,0.1242752
-6.765307,-266.7059,1.693178,0.06492016
-6.380705,-267.8891,1.693189,0.1016243
-6.120158,-263.7989,1.693223,0.0283668
-5.832956,-266.1499,0.4233103,0.01468302
-5.769689,-267.3229,0.4233028,0.04825151
-6.18592,-265.5533,0.8466265,0.02388256
-9.633058,-275.9829,0.4232963,0.146224
-9.922755,-276.5592,0.423326,0.1298974
-10.13088,-275.6744,0.8465846,0.1082486
-10.35731,-277.4237,0.423316,0.1365878
-10.63118,-278.2932,0.2116572,0.1647239
-10.66282,-277.7068,0.2116276,0.1349479
-10.56543,-276.5389,0.8466319,0.1362909
-11.13813,-279.3018,0.211635,0.1880899
-11.31461,-279.0034,0.2116611,0.1370345
-11.42783,-279.8781,0.1058297,0.2739519
-11.56477,-280.3129,0.05292282,0.3845978
-11.58059,-280.0197,0.05291549,0.2703583
-11.62012,-279.2865,0.1058342,0.169869
-11.44365,-279.5849,0.1058226,0.1540913
-11.93479,-280.8867,0.2116275,0.3930325
-12.21657,-281.6096,0.05291487,0.4183224
-12.39368,-282.0431,0.02645621,0.2099936
-12.32916,-281.7524,0.02645809,0.4183202
-12.15996,-281.1723,0.1058187,0.4183814
-11.96643,-280.3002,0.0529055,0.3488958
-11.92595,-279.9355,0.02645669,0.267038
-11.87788,-280.0834,0.02645465,0.3299809
-11.83802,-280.4506,0.1058395,0.372821
-11.77288,-279.4281,0.1058264,0.1369193
-11.70109,-280.0158,0.02645337,0.2703676
-11.68527,-280.3091,0.02645703,0.3846089
-11.76529,-279.9406,0.02644991,0.3154896
-11.81336,-279.7927,0.02645195,0.1646365
-11.43449,-278.2678,0.2116499,0.1558371
-11.30546,-277.6864,0.211635,0.1363249
-11.17768,-278.5687,0.4232856,0.1479041
-11.04742,-276.5237,0.4232917,0.1200777
-10.90381,-277.6991,0.105821,0.1368213
-10.87217,-278.2856,0.1058358,0.1663321
-11.08029,-277.4008,0.2116421,0.1201339
-13.10938,-282.8987,0.8466024,0.1662553
-13.81779,-284.6327,0.4232985,0.1271773
-13.55974,-283.4699,0.4232837,0.1267812
-14.97657,-286.938,0.8466346,0.04977489
-14.34848,-285.2014,0.4233177,0.0509627
-13.80072,-283.4623,0.2116202,0.1000657
-14.05878,-284.6251,0.2116276,0.1022718
-13.0905,-281.9478,0.0529105,0.2910179
-13.3035,-282.0875,0.05291684,0.3097905
-13.09232,-281.7282,0.1058211,0.4183871
-12.92801,-282.1726,0.2116587,0.2057152
-12.93529,-281.2941,0.1058386,0.4183781
-12.88478,-280.9297,0.02644916,0.292778
-12.84643,-280.7114,0.01323186,0.1606916
-12.81844,-280.8587,0.01322827,0.4358144
-12.80262,-281.1519,0.05290568,0.4183552
-12.69065,-281.7409,0.05291319,0.4183933
-12.5805,-282.1104,0.02645716,0.1513409
-12.68884,-281.9606,0.02645841,0.2720316
-12.87932,-281.5886,0.1058238,0.418397
-12.67541,-280.3509,0.05291193,0.1606906
-12.48675,-280.5032,0.02645837,0.2676973
-12.64742,-280.4981,0.02646164,0.1606927
-12.54455,-279.9891,0.05291351,0.1236047
-12.44841,-280.2849,0.01322711,0.1607251
-12.42041,-280.4321,0.01322525,0.4045098
-12.54273,-280.2087,0.02645306,0.1607192
-12.33521,-279.4103,0.1058066,0.1101489
-12.34373,-279.9955,0.02645627,0.1244809
-12.35408,-280.3611,0.0132278,0.4872947
-12.38207,-280.2138,0.01322817,0.1607103
-12.41189,-279.847,0.05290509,0.1252136
-12.48129,-281.1621,0.1058181,0.4183621
-12.48982,-281.7473,0.02645971,0.4182314
-12.50017,-282.1129,0.0132271,0.1713229
-12.52816,-281.9657,0.0132271,0.2673676
-12.55798,-281.5988,0.05290901,0.4184071
-12.5111,-280.7952,0.05292166,0.4183496
-12.69976,-280.6429,0.02645439,0.2843177
-12.53909,-280.6479,0.02645112,0.3832023
-12.64196,-281.157,0.05292213,0.4183442
-12.73811,-280.8612,0.01322513,0.4098541
-12.7661,-280.714,0.01322872,0.186578
-12.64378,-280.9374,0.02646293,0.4183514
-11.94083,-278.5445,0.2116568,0.130107
-11.70714,-277.6737,0.1058055,0.1364403
-11.75582,-278.2576,0.105809,0.1558443
-11.28842,-276.516,0.2116734,0.1017936
-11.48195,-277.3881,0.1058275,0.1017107
-11.63533,-278.2614,0.05292762,0.1557849
-11.58664,-277.6775,0.05292585,0.1363627
-11.94937,-279.1297,0.2116678,0.1379837
-12.03032,-279.859,0.05291327,0.2075779
-12.08692,-280.2964,0.02645417,0.4183223
-12.10273,-280.0031,0.02645232,0.1961275
-12.09421,-279.4179,0.105808,0.1252065
-12.25611,-280.8765,0.1058242,0.4183307
-12.37724,-281.6045,0.02645957,0.4184409
-12.45392,-282.0412,0.01322445,0.2103421
-12.42958,-281.7492,0.01322721,0.4185209
-12.36079,-281.1659,0.05291546,0.4184281
-12.23115,-279.8526,0.02646161,0.1258791
-12.30783,-280.2893,0.01322362,0.2798634
-12.28349,-279.9974,0.01322452,0.124397
-12.21471,-279.4141,0.05292138,0.1101563
-12.23967,-280.4379,0.05291203,0.363034
-12.18306,-280.0005,0.0264606,0.1149824
-12.16725,-280.2938,0.02646245,0.4015028
-10.09801,-274.7972,1.693198,0.1137017
-9.679287,-273.6395,1.693241,0.09998491
-9.051197,-271.9029,3.386503,0.08594429
-7.278923,-266.1042,3.386369,0.04907917
-7.924058,-269.0112,0.8465921,0.09882455
-8.150482,-270.7604,0.4233198,0.1109581
-8.213749,-269.5875,0.4232903,0.07107487
-8.537575,-272.5047,0.4232977,0.1025516
-8.795623,-273.6674,0.4232944,0.1754668
-8.503448,-270.1638,0.423299,0.1345276
-8.440182,-271.3368,0.4233126,0.113654
-4.654639,-259.7469,3.38636,0.03796054
-3.36204,-260.666,0.8466028,0.05474721
-2.92874,-261.2653,0.846575,0.06197737
-4.430701,-260.925,1.693191,0.03517653
-3.607845,-256.8527,3.386399,0.0348663
-2.838632,-259.2189,0.8465974,0.04947263
-2.398045,-260.6966,0.4233232,0.03421813
-2.831345,-260.0974,0.4233212,0.05160447
-3.593265,-258.6095,1.69317,0.03137781
-2.351688,-253.3795,3.386383,0.032222
-1.41686,-249.8962,1.693184,0.02218501
-1.611642,-252.232,1.693184,0.03537706
-2.001202,-256.9035,1.693188,0.04500253
-2.035308,-259.2444,0.423299,0.04906514
-2.132696,-260.4122,0.4232843,0.06607635
-2.307943,-258.6502,0.8465941,0.03808448
-2.546471,-255.7153,3.386382,0.02485853
0.579354,-245.2755,6.772862,0.01666263
2.770345,-238.3191,3.386381,0.01400301
1.738126,-242.9703,3.386396,0.005198286
0.1265176,-248.7741,3.386435,0.02677199
-0.326313,-252.2726,1.693205,0.04277821
-0.4528713,-249.9267,1.69322,0.02314498
-0.9714572,-255.1796,0.8466251,0.04703147
-1.229516,-256.3424,0.8465672,0.08013923
-1.584949,-258.6731,0.4232962,0.04377854
-1.8917,-260.4198,0.2116485,0.09925316
-1.794312,-259.252,0.2116559,0.09022569
-1.519204,-256.9187,0.846607,0.04741446
-1.129651,-252.2472,0.8466023,0.03481634
-0.9348691,-249.9115,0.8466023,0.0211907
-0.9057026,-253.4253,1.693249,0.04222877
35.32239,-243.7427,12.24998,0.03884598
32.90717,-242.0797,3.062539,0.05515882
31.69955,-241.2482,0.7656245,0.05327769
31.0029,-240.6981,0.3827962,0.1202931
31.65348,-240.7234,0.3827938,0.06099661
32.81503,-241.0301,1.531258,0.05053446
35.13812,-241.6434,6.125062,0.05095512
11.32227,-58.66577,23.47648,0.02830394
-30.94939,-140.8525,18.50355,0.026465
-23.21923,-129.1821,18.50351,0.02670796
-33.86283,-147.3787,37.00734,0.02665259
-43.55479,-166.2664,18.5034,0.02623128
-50.33332,-178.6278,18.5034,0.02563136
-41.11716,-159.3947,37.00738,0.0262198
-24.64667,-128.1456,37.00708,0.02676047
-32.37683,-139.816,37.00715,0.02651833
-22.68485,-120.9283,74.01457,0.02597318
-82.33792,-51.9794,65.41021,0.004328939
-106.8498,-46.9964,29.35432,0.0002527428
-100.1192,-53.31577,29.35432,0.0005230196
-113.3067,-44.81067,58.70863,0.0002527431
-366.536,10.18044,17.00038,0
-297.0313,-54.28813,36.52395,0.0001553565
-278.3732,50.92785,24.57099,0
-308.1428,56.29724,38.82871,0
-269.6635,48.86506,50.61977,0.0003491909
-357.1944,43.66426,29.7171,0
-364.4614,34.98373,29.71722,0
-355.1605,49.72881,59.43449,0
-103.2895,25.01869,3.476181,0.04002983
-101.6227,27.69453,1.738121,0.03487625
-102.0499,26.08184,1.738097,0.04981621
-103.4173,22.72809,6.952339,0.04916674
-44.66629,-5.665598,24.27751,0.003215668
-91.92743,14.49777,12.66829,0.03585612
-97.70626,23.88288,7.75695,0.03535016
-94.85282,19.7177,7.757051,0.04285122
4.235115,-51.33149,23.6075,0.04173491
132.832,-115.6102,13.57555,0.02998946
119.3523,-107.9233,6.787718,0.0250592
128.5236,-112.7057,6.787721,0.02996985
146.8662,-122.2705,6.787773,0.03064798
156.0376,-127.0529,6.787779,0.03191907
142.0033,-120.3926,13.57554,0.03072372
121.0213,-110.2738,6.787829,0.02852335
116.8515,-107.1127,6.787799,0.04168737
127.8304,-113.9889,13.57567,0.03004553
111.85,-105.4914,13.57562,0.02332743
116.0197,-108.6525,13.57567,0.02825209
114.1958,-69.50162,24.77612,0.0004237603
253.2396,41.54609,8.886979,0.1379161
251.6065,37.71388,4.443426,0.1661003
251.345,39.51884,4.4434,0.1600109
251.8347,43.69118,17.77381,0.1387926
247.9481,32.75693,17.77372,0.1784032
248.6172,39.46665,4.44361,0.1537156
249.2377,42.73648,4.443524,0.1266271
249.3197,38.3941,4.443412,0.1570355
249.5812,36.58914,4.443438,0.1634006
243.5385,25.43261,8.886834,0.1644693
241.4644,20.86796,4.443574,0.1473625
242.0849,24.1378,4.443521,0.1660282
239.2596,17.20576,2.221739,0.1294237
238.2226,14.92343,1.110863,0.1112722
238.5328,16.55834,1.110881,0.1303227
236.8997,12.72614,1.110812,0.09754734
235.7198,10.48634,0.5553892,0.07687808
236.3159,12.03621,0.5554065,0.09163201
237.508,15.136,0.5554482,0.1164655
238.1041,16.68589,0.5554267,0.136125
237.4958,14.27602,1.110822,0.1147137
240.0352,21.29307,2.221629,0.1517553
241.2273,24.39286,2.221642,0.1671826
240.0108,19.57313,4.443499,0.1528029
245.0896,33.60717,8.88676,0.1704548
247.188,39.8918,2.221743,0.1479287
248.3801,42.99158,2.221695,0.1220023
247.1636,38.17183,4.443432,0.1472003
245.0408,30.1673,17.77372,0.1701803
232.9555,7.854212,8.886941,0.063839
231.1917,4.924479,8.886894,0.02935185
227.3538,-2.569916,8.887052,0.01478389
229.7381,3.629659,8.88703,0.01964947
220.2985,-14.28887,17.77378,0.003701378
224.7324,-5.244578,8.886907,0.005505173
228.8805,3.884735,4.443463,0.0184163
226.4962,-2.31484,4.443474,0.01299026
234.2557,13.51264,2.221685,0.1028361
232.5755,11.42165,1.110872,0.08081667
233.3145,12.92902,1.11081,0.09317475
234.7924,15.94374,1.110817,0.1270256
235.5314,17.45113,1.110848,0.1479409
234.9946,15.02001,2.221695,0.1260127
233.3494,10.32785,4.443492,0.07014341
234.6601,11.66518,4.443447,0.09997174
237.2952,20.3809,4.443471,0.1698014
239.2264,24.98808,2.221757,0.1711329
238.3201,21.80327,2.221787,0.1548316
236.138,14.67992,1.11083,0.1207087
237.1036,16.9835,0.5554709,0.1375346
236.6504,15.39109,0.5554621,0.1161368
235.6012,12.24881,2.221667,0.09768282
236.6748,17.11104,1.110864,0.1418898
235.9358,15.60365,1.11083,0.1232488
236.4726,18.03479,2.221759,0.1416646
242.4682,30.93255,8.886998,0.169527
245.8773,38.55445,2.221749,0.1446003
247.9514,43.11911,1.110778,0.1174117
246.7592,40.01932,1.110802,0.1443656
244.232,33.86226,4.443484,0.1690494
240.6556,24.5629,2.221795,0.1686451
239.4635,21.46311,2.221781,0.1534153
240.68,26.28287,4.443515,0.1681454
237.8182,16.77093,0.5554389,0.1377015
237.2222,15.22103,0.5554605,0.1183611
237.8304,17.6309,1.110875,0.1362057
236.328,12.89618,0.5554474,0.09863885
235.732,11.34631,0.5554464,0.07352255
236.8648,15.32732,0.2776816,0.1161331
237.318,16.91973,0.277686,0.1375332
236.7812,14.48859,0.5554408,0.1151446
238.7489,21.67572,1.110831,0.1559781
239.6552,24.86053,1.110816,0.1721756
238.5816,19.99826,2.221714,0.1595791
209.1438,-31.6972,35.54791,0
199.1325,-49.44562,17.77418,0.000153616
205.0444,-37.38659,17.77415,0
188.5495,-67.02399,17.77397,0.001057172
180.0162,-81.75768,4.443555,0.008017991
175.7495,-89.12453,1.110814,0.01737917
173.1752,-93.54038,0.5554661,0.03699312
174.7961,-90.56814,0.5554718,0.02558509
178.1094,-84.6449,2.221622,0.01286825
184.736,-72.79842,8.88709,0.005569438
194.7473,-55.04999,17.77395,0.0002731191
204.1868,-37.1315,8.886804,0
198.2749,-49.19053,8.886815,0.0001536167
214.7698,-19.55313,35.54795,0.0004343015
223.9236,-1.549581,17.77386,0.006179986
218.5834,-13.77869,17.77388,0.004831155
230.8124,11.08245,2.221712,0.06884035
231.5397,13.02515,0.5554395,0.08327059
231.9449,13.76822,0.5554775,0.153068
231.5035,11.74049,1.110919,0.08553419
232.958,15.62587,1.110874,0.1445318
234.0307,17.89754,0.5554872,0.164495
233.5061,16.3264,0.5554695,0.1430752
232.314,13.22661,2.221744,0.1218332
235.3893,20.08422,1.110908,0.1763
236.4621,22.35592,0.5554304,0.1874985
235.9375,20.78477,0.5554366,0.1657825
238.083,25.32817,1.110868,0.1732179
237.0817,23.0352,0.5554482,0.1750742
236.1519,20.72098,0.2777333,0.1644119
236.6765,22.29214,0.2777302,0.1863022
234.9362,18.49181,1.110887,0.1540947
234.0778,16.15635,0.5554414,0.1362341
234.4595,17.77001,0.5554245,0.1575397
233.0765,13.86338,0.5554046,0.1099841
232.409,12.33474,0.55546,0.05168461
233.7205,16.26262,0.2776837,0.1384546
234.2451,17.83377,0.2776926,0.1605226
233.6011,15.43454,0.5554089,0.1314864
241.4677,31.23013,4.443454,0.170075
245.3771,38.70326,1.110829,0.1433966
247.737,43.18288,0.5554739,0.1174091
246.259,40.16813,0.5554754,0.1444892
243.2316,34.15986,2.221631,0.1687342
239.3937,26.6655,2.22174,0.1703212
237.6891,22.85455,0.5554409,0.1739171
236.6521,20.57221,0.2776865,0.1621787
237.2481,22.12211,0.2776919,0.1803033
238.5117,25.20063,1.110914,0.1759556
235.4722,18.33237,0.555454,0.1508314
234.4351,16.05004,0.2777875,0.1330457
235.0312,17.59994,0.2777803,0.1533958
233.3267,13.78899,0.2777478,0.1104559
232.2539,11.51729,0.1388651,0.08088222
232.9214,13.04593,0.1388643,0.09198647
233.9584,15.32824,0.2777595,0.1322079
234.924,17.63185,0.1388342,0.156491
234.3279,16.08195,0.1388378,0.1366929
236.0325,19.89289,0.5554382,0.1702368
236.9623,22.20711,0.2777116,0.1819815
236.4377,20.63595,0.2777055,0.1621916
238.2974,25.2644,0.5553848,0.1744675
237.4032,22.93955,0.2776933,0.1736918
236.5449,20.60407,0.1388228,0.1622295
237.0695,22.17523,0.1388258,0.1820168
229.5009,7.154587,8.88696,0.0661177
226.545,1.125066,8.886804,0.006003699
219.4409,-14.03378,8.887161,0.003384178
224.7811,-1.804667,8.887153,0.005254139
162.483,10.06026,30.66823,0.001235731
174.1206,3.053172,1.945521,0.000435963
143.2366,10.09359,24.23434,0.001437723
69.29086,-14.6203,4.471288,0.02030228
69.66843,-16.83053,2.235646,0.04572298
68.66706,-16.23191,2.235668,0.0121827
71.47825,-12.95115,8.942539,0.02367395
75.47549,-7.402628,4.471335,0.05403975
78.59858,-3.316066,2.235646,0.0558001
76.85032,-6.239985,2.235638,0.05528733
73.10342,-11.93816,8.94266,0.05398605
64.98587,-24.94614,4.471327,0.03033498
67.23483,-22.32153,4.471336,0.06108754
62.61381,-29.48167,8.942638,0.03186272
67.92016,-19.75445,4.471329,0.03601579
67.54258,-17.54422,2.235652,0.0091244
68.54395,-18.14283,2.23563,0.04575357
65.73276,-21.4236,8.942565,0.01158175
76.78463,-3.223933,2.235671,0.0394102
75.78326,-2.625305,2.235683,0.009753757
78.40979,-2.210938,4.471322,0.02732471
75.03635,-6.147852,4.471348,0.02348866
74.65878,-3.937612,2.235671,0
75.66015,-4.53624,2.235658,0.03986669
75.4672,0.5404103,8.942647,0
77.46996,-0.6568502,8.942599,0.02204427
71.84756,-7.218363,35.77061,0.002470824
-87.50163,160.1752,70.64112,0
-68.7925,166.368,35.32032,0
-80.20718,160.9116,35.32022,0
258.785,57.41817,32.43216,0
277.5509,42.55624,2.619042,0.1882246
277.3394,44.55383,0.6548229,0.2044773
277.2466,45.77432,0.3273863,0.2517436
277.5358,45.10688,0.3273919,0.214021
277.9437,43.66232,1.309558,0.1963739
279.1005,40.99258,1.30959,0.1584297
279.8494,39.76738,0.32738,0.08548145
